uniq_id,name_title,description,list_price,sale_price,average_product_rating,product_url,product_image_urls,brand
f288ca1ee757724bfa3b0ce306f22888,Levi'så¨ 514‰ã¢ Straight Twill Pants,"With a straight-leg fit that's not too loose and not too tight, it's easy to see why 514‰ã¢ jeans are a Levi'så¨ åÊbestseller. åÊ åÊ sits below waist 2 concealed back hem pocketsåÊ wide side seam slim fit through seat and thighs straight leg, 16å_"" opening black, rigid grey, blue stone and black stone: 99% cotton/1% elastane midnight and white bull denim: 98% cotton/2% elastane covered up: 78% cotton/16% polyester/4% elamul/2% elastane other colors: 100% cotton washable imported",71.91,42.29,5 out of 5,http://www.jcpenney.com/levis-514-straight-twill-pants/prod.jump?ppId=pp5006560190&catId=cat1003000030&&_dyncharset=UTF-8&urlState=/shops/regreso-a-clases/compra-por-marca/levi-s/28/_/N-gl5rryZ1z141l7/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0509201503513320C.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_3888373385001_th-5463c2e4e4b0774500d7cbcb-1592194022001.jpg?pubId=1232842441001",Levi
a68629d839c23aff18d431ebb404f60e,Nikeå¨ Tanjun Boys Sneakers - Kids,Give him a modern running silhouette packed with comfort with our Nike Tanjun sneakers. åÊ construction mesh upper synthetic sole details lace up,60.43,60.43,,http://www.jcpenney.com/nike-tanjun-boys-sneakers-kids/prod.jump?ppId=pp5006630467&catId=cat1005340245&&_dyncharset=UTF-8&urlState=/shoes/shop-kids-shoes/boys-shoes/boys-athletic-shoes/blue/_/N-gmjxhxZ12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0203201617051277M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0203201617051265M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Nike
7b2ca011ac42539a38297a282511261c,Baum-Essex Set of 3 Hand-Knotted Rope Storage Baskets,"These trend-right storage baskets are functional and stylish with multiple organizational options. durable, hand-knotted cotton rope soft fabric lining adds protection metal wire provides structure set of 3 wipe clean with dry cloth imported set includes: small basket medium basket large basket",96.69,48.33,,http://www.jcpenney.com/baum-essex-set-of-3-hand-knotted-rope-storage-baskets/prod.jump?ppId=pp5007140455&catId=cat1002370023&&_dyncharset=UTF-8&urlState=/gift-registry/wedding/add-your-items/housekeeping/baskets-bins/white/_/N-gks9nrZ131/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0404201617033488M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Baum
c54fc36170fecc34ec5eafeb50a5bba4,Championå¨ Vapor Shorts - Big & Tall,"Work out in our shorts, featuring an elastic waist and Champion Vapor moisture-wicking fabric to keep you cool and dry.åÊ elastic waist with drawstring 2 pockets flat front Champion Vapor moisture-wicking fabric 11"" inseam polyester washable imported",41.09,24.16,,http://www.jcpenney.com/champion-vapor-shorts-big-tall/prod.jump?ppId=pp5006990581&catId=cat100250146&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/shop-clothing/workout-clothes/black/_/N-1nopiaZ12z/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0324201618420086M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Champion
34feae93132b055f0859492dd276d4ce,Deer Stagså¨ Service Mens Oxfords,"åÊ Rugged without being noticeable, these subtle men‰Ûªs oxfords are perfect for all-day wear in a job that puts you on your feet for hours at a time. åÊ synthetic upper lace-up padded footbed nonmarking rubber sole",60.43,54.38,4 out of 5,http://www.jcpenney.com/deer-stags-service-mens-oxfords/prod.jump?ppId=pp5002410571&catId=cat1005040027&&_dyncharset=UTF-8&urlState=/shoes/shop-men-s-shoes/work-shoes/11-1-2/_/N-gmdhujZ9e/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0205201317013219M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0205201317013205M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_4459126606001_4459111843001-th.jpg?pubId=1232842441001",Deer Stags
1db2b5e58405cdb47bc18a62ed251dba,Kedså¨ Glimmer Boat Shoes,These fun shoes let you enjoy all-day comfort and a features a versatile design that goes with any warm-weather outfit. cotton upper slip on OrthoLiteå¨ sockliner promotes a perfect fit rubber sole,63.85,38.3,3 out of 5,http://www.jcpenney.com/keds-glimmer-boat-shoes/prod.jump?ppId=pp5005470269&catId=cat1004710022&&_dyncharset=UTF-8&urlState=/shoes/shop-women-s-shoes/flats-loafers/boat-shoes/brown/_/N-gm6f7qZ133/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0512201517021042M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0512201517021033M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0512201517021048M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0512201517021044M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0512201517021025M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Keds
fbd745db10dab8f8f93ce05d693a9d49,Muk Lukså¨ Marsha Leather Sandals,Braided leather and a buckle accent give these sandals fun detail and comfort you can live in. suede leather upper contoured footbed EVA sole,53.21,35.46,,http://www.jcpenney.com/muk-luks-marsha-leather-sandals/prod.jump?ppId=pp5006301304&catId=cat100250195&&_dyncharset=UTF-8&urlState=/shoes/shop-juniors-shoes/all-juniors-shoes/brown/_/N-1nopjnZ133/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1123201517065032M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1123201517065054M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1123201517065043M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1123201517065073M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1123201517065064M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1123201517065013M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",MUK LUKS
4f7a8c028c9982ed357bd826806a6138,Aviaå¨ Tank Boys Running Shoes - Little Kids,An active boy needs active footwear. Our lightweight running shoes will help him make big steps toward his goals. construction mesh/synthetic upper cushioned EVA midsole synthetic/rubber sole details lace up cap toe arch support,47.3,41.37,5 out of 5,http://www.jcpenney.com/avia-tank-boys-running-shoes-little-kids/prod.jump?ppId=pp5005330608&catId=cat1005340245&&_dyncharset=UTF-8&urlState=/shoes/shop-kids-shoes/boys-shoes/boys-athletic-shoes/blue/_/N-gmjxhxZ12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0420201517021099M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0420201517021104M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0420201517021096M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg",Avia
b10737630fe62fdc2443cb2526f47fa2,Levi'så¨ 513‰ã¢ Slim Straight Jeans,"Cut straight through the legs with a long, lean look, these slim straight jeans gives you classic Levi's style with a modern fit. åÊ sits below waist button and zipper closures 5-pocket styling straight leg, 15å_"" opening slim fit bowman lake: cotton/polyester all other colors: cotton/elastane washable importedåÊ",82.18,47.29,,http://www.jcpenney.com/levis-513-slim-straight-jeans/prod.jump?ppId=pp5006540975&catId=cat1003000030&&_dyncharset=UTF-8&urlState=/shops/regreso-a-clases/compra-por-marca/levi-s/28/_/N-gl5rryZ1z141l7/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0624201517011537M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0624201517011538M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0624201517011532M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_2360212265001_th-5188110ae4b02c0c2420b0f0-1592194045001.jpg?pubId=1232842441001",Levi
ef1e82c77ad024a054dec562ed1e270e,Okie Dokieå¨ Americana Graphic Tee - Toddler Girls 2t-5t,"An all-American graphic print adds pride-inducing charm to this comfy, easy-match tank. roundneck short sleeves cotton/polyester washable imported",14.19,7.08,,http://www.jcpenney.com/okie-dokie-americana-graphic-tee-toddler-girls-2t-5t/prod.jump?ppId=pp5006461668&catId=cat1004200016&&_dyncharset=UTF-8&urlState=/kids/more-ways-to-shop/new-arrivals/blue/_/N-glvhowZ12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0122201617080930M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0122201617080922M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0122201617080928M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Okie Dokie
c6764e2337449d96be9746d634cc9ddd,Timexå¨ Cavatina Womens Stainless Steel Bracelet Mesh Watch T2N7439J,"Basic but beautiful with its silver-tone dial and three-hand sweep, this finely crafted watch takes you through any formal or casual setting with ease. åÊ Brand: TimexåÊåÊåÊåÊåÊ Dial Color: Silver-tone Strap: Stainless steel Movement: Quartz Water Resistance: 50m Case Width: 18mm Case Thickness: 7mm Model No.: T2N7439J åÊ Jewelry photos are enlarged to show detail.",62.61,50.09,5 out of 5,http://www.jcpenney.com/timex-cavatina-womens-stainless-steel-bracelet-mesh-watch-t2n7439j/prod.jump?ppId=pp5006160244&catId=cat1003480055&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0923201517015424M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Timex
ae543c114ed1b689cda17daf1191c2f2,Championå¨ Vapor Muscle Tank - Plus,"Keep cool and dry during your workout in our muscle tank, made from Champion Vaporå¨ moisture-wicking fabric and featuring Fresh IQ‰ã¢ technology for odor protection. Champion Vapor technology Fresh IQ technology targeted ventilation for breathability chafe-resistant flatlock seams reflective detail for visibility crewneck polyester washable imported",28.38,22.45,3 out of 5,http://www.jcpenney.com/champion-vapor-muscle-tank-plus/prod.jump?ppId=pp5006470681&catId=cat100250060&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-clothing/activewear/blue/_/N-1nopfwZ12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0217201617084849M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Champion
b8d6fe71060c8b86ab8556b4b63d4179,Sensitive Ears Cubic Zirconia Silver-Tone Stud Earrings,"Cut to sparkle from every angle, these cubic zirconia stud earrings ensure you‰Ûªre perfectly accessorized. A good choice for sensitive ears, they‰Ûªre lead and nickel free. åÊ Metal: Silver-tone metal Stones: Cubic zirconia Back: Friction åÊ Jewelry photos are enlarged to show detail.",16.55,11.59,,http://www.jcpenney.com/sensitive-ears-cubic-zirconia-silver-tone-stud-earrings/prod.jump?ppId=pp5005710055&catId=cat1003600020&&_dyncharset=UTF-8&urlState=/jewelry-watches/shop-sale-clearance/sale/sensitive-ears/_/N-glimqcZ18b/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0622201517014446M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0622201517014449M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",SENSITIVE EARS
0a6cdfcd89839f922e73897eca27cff6,adidaså¨ 3G Speed Shorts-Big & Tall,"Satisfy your need for speed in these Climalite basketball shorts with iconic, three-striped legs. åÊ athletic fit sits at or below the waist elastic waist with drawcord brief polyester washable imported",33.11,26,4.7 out of 5,http://www.jcpenney.com/adidas-3g-speed-shorts-big-tall/prod.jump?ppId=pp5003780369&catId=cat1006520040&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/hidden-categories/view-all-guys/shorts/blue/_/N-gn97u0Z12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0219201417114111M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0219201417114062M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0219201417114012M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ADIDAS
b258e6552a4203860d5d8be5e7fb0571,A2 by Aerosoleså¨ Tricycle Loafers,"Cozy as your favorite sweater, these loafers feature a trendy angular shape and stitching with an inviting memory foam footbed and a hint of elastic on the side for easy wear. technology Stitch 'N Turn Technology creates a flexible shoe that cradles your foot in comfort shock-absorbing, diamond-pattern flex soles take pressure off the foot construction synthetic upper rubber sole details 1"" heel å_"" platform slip on memory foam footbed square toe elastic gore",82.77,59.11,4.1 out of 5,http://www.jcpenney.com/a2-by-aerosoles-tricycle-loafers/prod.jump?ppId=pp5005790647&catId=cat1004710023&&_dyncharset=UTF-8&urlState=/shoes/shop-women-s-shoes/flats-loafers/comfort-flats/6-1-2/_/N-gm6f7rZ92/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0629201517012090M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0629201517012155M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0629201517012116M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0629201517012134M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0629201517012144M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",A2 BY AEROSOLES
1d965511a864cefb6acca3bc8a5ba519,Mad Engine Skull Scratch Tee - Big & Tall,The large skull on the front of this tee conveys a dangerous edge. regular fit crewneck short sleeves cotton/polyester washable imported,35.47,17.72,5 out of 5,http://www.jcpenney.com/mad-engine-skull-scratch-tee-big-tall/prod.jump?ppId=pp5006350307&catId=cat1004450048&&_dyncharset=UTF-8&urlState=/men/shop-clothing/shirts/graphic-tees/novelty-promotional/_/N-gm0um8Z1z134is/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1228201517110992M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",NOVELTY PROMOTIONAL
b45aa08528d1122b9b1ca247653dee34,Arizona Jogger Shorts,"Built with spandex to allow comfortable movement, these jogger shorts work just as well at the gym as they do lounging at home. elastic waist with drawstring front pockets 10å_"" inseam cotton/spandex washable imported åÊ",44.93,23.64,3 out of 5,http://www.jcpenney.com/arizona-jogger-shorts/prod.jump?ppId=pp5006291697&catId=cat100420039&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/shop-guys-brands/arizona/33/_/N-1nscljZ1z140w2/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1120201517074016M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1120201517074019M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ARIZONA
8c983299cb8e444cfd5dce0e878e9c03,Earth Angelså¨ Long-Sleeve Microfleece Nightgown - Petite,"Downtime is heavenly in our comfy, microfleece nightgown from Earth Angels, featuring pretty lace and pintuck details around the yoke. midweightåÊ v-neck 1/2-buton placket lace at yoke long sleeves polyester washable imported",56.76,26,5 out of 5,http://www.jcpenney.com/earth-angels-long-sleeve-microfleece-nightgown-petite/prod.jump?ppId=pp5005870494&catId=cat1001340027&&_dyncharset=UTF-8&urlState=/handbags-accessories/more-ways-to-shop/new-arrivals/petite-x-large/_/N-gk66wrZ1z13ydt/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0728201517025238M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0728201517025252M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0728201517025247M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Earth Angels
740e93ccb0fd969bf13298dd27549d87,Clarkså¨ Rosamund Dune Womens Leather Slingback Sandals,"Give your wardrobe a fresh lift with our slingback sandals. With wide straps and a cork platform, they complete just about any outfit. construction leather upper rubber sole for all-day comfort details 2å_"" heel adjustable hook-and-loop closure EVA cushioned footbed",126.52,82.76,4.9 out of 5,http://www.jcpenney.com/clarks-rosamund-dune-womens-leather-slingback-sandals/prod.jump?ppId=pp5004990400&catId=cat100330018&&_dyncharset=UTF-8&urlState=/shoes/shop-women-s-shoes/all-women-s-shoes/sandals-flip-flops/comfort/_/N-1nqf4yZ1z141g0/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0107201517014247M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0107201517014253M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0107201517014257M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0107201517014252M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Clarks
88d8e80a46126267e8e0eec6b1c86230,Nunn Bushå¨ Patterson Mens Slip Ons,Twin gores and comfort technology by Nunn Bush gives our dress shoes the perfect fit while an absorbent lining keeps you comfortable all day long. åÊ technology Dynamic Comfort's advanced cushioning materials provide exceptional comfort to the foot construction full-grain leather upper rubber sole details slip on polyester lining,76.85,53.2,5 out of 5,http://www.jcpenney.com/nunn-bush-patterson-mens-slip-ons/prod.jump?ppId=pp5006300129&catId=cat100250176&&_dyncharset=UTF-8&urlState=/shoes/shop-men-s-shoes/comfort-shoes/solid/_/N-1nopj4Z1z141ur/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0603201317004458M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0603201317004357M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Nunn Bush
8b57b41e0b4cf14ffa58a62865cba15a,Gloria Vanderbiltå¨ Amanda Skimmer Capris - Plus,"Classic skimmer capris from Gloria Venderbilt will keep your weekends casual and comfortable. classic fit mid rise shank button-and-zip closure 5-pocket styling 16 å_"" inseam rinse, whitney: cotton/polyester/spandex denim pink persimmon, aruba aqua, prism white: cotton/spandex washable imported",59.12,35.46,4.7 out of 5,http://www.jcpenney.com/gloria-vanderbilt-amanda-skimmer-capris-plus/prod.jump?ppId=pp5006140425&catId=cat100590006&&_dyncharset=UTF-8&urlState=/women/shop-sale-clearance/sale/embroidered/_/N-1nvzquZ1z141ct/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0201201617032255M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0201201617032253M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Gloria Vanderbilt
c9f46ed980836868e509ccaaab35334a,Disney Graphic Print Racerback Tank Top,"A cool Disney graphic print and racerback give our tank top a classic warm-weather look. scoopneck racerback jersey 23.5"" length cotton/polyester washable imported",16.55,9.45,,http://www.jcpenney.com/disney-graphic-print-racerback-tank-top/prod.jump?ppId=pp5007000176&catId=cat1003200004&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-juniors/shop-clothing/juniors-graphic-tees/blue/_/N-gla22sZ12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0329201617032903M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Freeze
b6947847917fedc30015abd31724dd9e,"IZODå¨ Pleated Twill Pants - Boys 8-20, Slim and Husky","These handsome, all-cotton pants easily match a variety of looks and feature an adjustable waist for the perfect fit. åÊ åÊ adjustable waist with belt loops hook and zipper closure for sizes 4-7; button and zipper for 8-20 two side and two back pockets 100% cotton washable imported",40.2,27.18,4.3 out of 5,http://www.jcpenney.com/izod-pleated-twill-pants-boys-8-20-slim-and-husky/prod.jump?ppId=pp5005070232&catId=cat1003450023&&_dyncharset=UTF-8&urlState=/shops/pants/10/_/N-glfezrZ9b/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0411201417090849M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0411201417090799M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Izod
7b6058f3d12225af31bf5b8317a448d1,St. John's Bayå¨ Cap-Sleeve Embroidered Maxi Dress - Plus,"The v-neckline is embellished with embroidery for a feminine touch on this maxi dress. v-neck 44"" length from shoulder viscose/spandex machine wash, dry flat imported",85.13,59.11,,http://www.jcpenney.com/st-johns-bay-cap-sleeve-embroidered-maxi-dress-plus/prod.jump?ppId=pp5006920288&catId=cat100320039&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-clothing/dresses/maxi/not-applicable/_/N-1nq7frZ1z13n1n/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0309201617032712M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0309201617032709M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",St. John's Bay
3d7174591ea611a78eae66946cca7e4c,Arizona Sateen Skinny Pants,Get the skinny on a great everyday look by slipping into our sateen pants with back decorative pockets. åÊ button-and-zip fly 5-pocket styling skinny fit cotton/spandex washable imported,40.2,26,4.5 out of 5,http://www.jcpenney.com/arizona-sateen-skinny-pants/prod.jump?ppId=pp5002860087&catId=cat100250160&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-juniors/shop-clothing/school-uniforms/17/_/N-1nopioZ9o/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1212201317273573M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1212201317273523M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_4776069807001_4290909850001-th.jpg?pubId=1232842441001",ARIZONA
b7b153891fd1cd0f88b7b2dec7876140,St. John's Bayå¨ Secretly Slender Cargo Bermuda Shorts,"Enjoy the casual-yet-chic design of our weekend-ready cargo Bermuda shorts. 5-pocket styling button-and-zip fly closure drawstring cuffs 11"" inseam cotton/spandex washable imported",35.47,21.27,4.7 out of 5,http://www.jcpenney.com/st-johns-bay-secretly-slender-cargo-bermuda-shorts/prod.jump?ppId=pp5006400007&catId=cat100260317&&_dyncharset=UTF-8&urlState=/women/shop-clothing/shorts-capris/shorts/2/_/N-1noxctZ8r/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0201201620431273C.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",St. John's Bay
05cf54b7cbf3aef4f1b49a426640810a,City Triangleså¨ Strapless Floral Poplin Dress,"Be ready to dazzle in our charming strapless floral poplin dress. 35"" length side zip bra cups lined 100% cotton washable imported",70.95,41.37,,http://www.jcpenney.com/city-triangles-strapless-floral-poplin-dress/prod.jump?ppId=pp5006510761&catId=cat1005030107&&_dyncharset=UTF-8&urlState=/women/hidden-categories/graduation-dresses/floral/_/N-gmda6zZ1z141pw/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0315201617060343M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0315201617060337M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_4340212755001_4340176670001-th.jpg?pubId=1232842441001",City Triangle
a290d8417acb92d0fa7e73fe04f40659,Carter'så¨ Owl Plush,This ultra-soft owl plush is the perfect snuggle companion for your bundle of joy. makes chiming noises when rocked polyester spot clean imported,21.28,15.36,5 out of 5,http://www.jcpenney.com/carters-owl-plush/prod.jump?ppId=pp5005041065&catId=cat1003270010&&_dyncharset=UTF-8&urlState=/gifts/for-baby/baby-gifts/casual/_/N-glbk3eZ1z141ug/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0205201517015962M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Carter's
3b014d5f35533df41c3102e19b05195a,The Foundry Supply Co.‰ã¢ Short-Sleeve Tee - Big & Tall,"This crewneck t-shirt has it all‰ÛÓan easy big-and-tall fit, soft cotton, and a great selection of stylish colors. big and tall fit crewneck straight hem shitake and rugby green: cotton/polyester all others: 100% cotton washable imported",29.56,11.81,5 out of 5,http://www.jcpenney.com/the-foundry-supply-co-short-sleeve-tee-big-tall/prod.jump?ppId=pp5006081433&catId=cat100290036&&_dyncharset=UTF-8&urlState=/men/shop-clothing/t-shirts-tanks/x-large-tall/_/N-1npkacZ1z140ho/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0909201517015863M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",THE FOUNDRY SUPPLY CO.
